Date,Facebook_Impressions,Instagram_Impressions,YouTube_Impressions,Facebook_Clicks,Instagram_Clicks,YouTube_Clicks,Facebook_Engagements,Instagram_Engagements,YouTube_Engagements,Facebook_Conversions,Instagram_Conversions,YouTube_Conversions,Facebook_Revenue,Instagram_Revenue,YouTube_Revenue,Demographic_ID,Geo_ID,Region
03-09-22,77422,453283,26874,3819,3010,4321,2143,10678,6593,673,27,1467,36901.22,1337.13,37561.65,3,102,South
03-09-22,159284,132872,153536,3569,4477,2367,363,3061,12305,80,740,1297,4891.76,14105.58,40045.66,4,103,East
03-09-22,220018,77112,188315,2368,1228,7793,4836,5933,8298,878,261,183,5527.67,57399.94,10443.39,3,105,Central
03-09-22,261647,164551,148344,1430,12160,505,5496,3300,15513,199,100,1835,14299.5,27674.61,20229.89,3,103,East
03-09-22,46834,131480,289660,4410,1249,4458,739,7024,12627,379,199,1350,30987.92,25758.85,13036.23,2,101,North
03-09-22,94838,286906,106405,5304,3807,2246,14884,3232,2777,540,302,602,571.19,56432.65,8312.16,7,104,West
03-09-22,38416,245537,121796,5084,8438,1434,590,2193,14380,890,33,474,37858.74,5601.86,15269.4,10,104,West
03-09-22,221574,211771,161436,5417,3833,1789,5512,10979,4881,426,87,993,56327.38,3687.66,13708.96,11,103,East
03-09-22,41170,353653,47413,2820,5499,2085,13,5623,15466,422,1240,536,4185.13,31373.27,24334.6,6,105,Central
03-09-22,128392,185998,86186,5875,219,6863,4035,3017,10028,1385,170,222,6919.55,23696.23,31870.22,8,101,North
03-09-22,102854,151324,146374,10851,1274,1569,1523,14379,6124,542,410,897,15506.06,40187.78,19185.16,7,104,West
03-09-22,54039,277084,73527,178,5568,6679,5796,3153,6338,441,483,622,16905.45,25933.93,14156.62,8,104,West
03-09-22,277057,101169,40737,1260,11000,430,7080,13944,2943,508,858,726,5461.7,8011.76,61265.54,4,105,Central
03-09-22,97496,334818,122642,6724,2680,5791,4258,1850,17988,147,1954,49,15904.38,25909.12,35053.5,5,103,East
03-09-22,109675,164855,220015,5259,8036,453,4277,10165,9809,1044,107,837,33567.98,19560.03,26670.99,6,102,South
03-09-22,40067,371955,92690,1329,4012,7139,8085,63,14091,196,1452,294,51660.48,6087.92,10269.6,8,101,North
03-09-22,11119,240036,254736,4507,4496,3642,2585,11979,8122,334,159,828,12511.19,18537.87,25521.94,2,105,Central
03-09-22,186786,306246,51741,1969,4650,8735,1705,6620,13480,950,1156,63,19510.9,16498.28,34754.82,12,103,East
03-09-22,102638,160929,157156,6240,2817,3040,13227,2326,6544,553,1132,315,55055.33,17052.58,4545.09,6,105,Central
03-09-22,28215,222865,186755,1571,6507,7127,2050,3098,12288,744,517,244,12817.05,48449.45,2806.5,11,103,East
03-09-22,108769,219868,179402,7030,1900,4000,8520,177,10436,1418,64,70,11266.07,9763.4,43906.53,12,105,Central
03-09-22,84273,67808,383916,5268,4920,3749,639,4653,15971,141,132,1866,16513.57,48159.04,12604.39,1,104,West
03-09-22,276885,104305,104268,1713,1477,9421,11588,5827,5661,968,923,136,23139.82,3932.02,43671.16,7,105,Central
03-09-22,154347,165091,259313,1128,9959,2598,15047,5632,3943,434,1222,127,14061.17,23579.73,27246.1,11,102,South
10-09-22,241569,279952,19050,4079,1268,5286,12371,2576,7276,467,615,676,17178.49,13609.15,44531.36,3,101,North
10-09-22,56475,73471,297417,2625,5707,2697,8710,7501,4520,203,757,522,11906.33,35726.19,8510.48,10,105,Central
10-09-22,31049,380257,40350,3034,7336,526,9319,885,7560,284,378,761,60167.84,4020.01,9413.15,9,104,West
10-09-22,158820,160919,210135,10211,3309,1813,11511,114,12644,122,1027,514,3948.4,48411.77,3708.83,10,105,Central
10-09-22,140321,61806,225975,6721,5694,1611,1331,17252,6370,717,595,246,20841.5,13643.24,25958.26,3,103,East
10-09-22,289666,216221,16524,337,11373,1513,10706,10033,1600,385,464,610,46428.04,14474.16,15547.8,7,103,East
10-09-22,70126,202457,154643,344,7592,4973,7007,6229,9219,797,627,384,9497.73,29746.45,40408.82,12,105,Central
10-09-22,209323,79455,270515,2502,1426,6443,5548,926,14039,496,664,298,20115.97,8233.25,32831.78,2,101,North
10-09-22,8572,397714,156971,5053,6880,788,2836,2936,12236,621,696,224,6977.51,44987.49,8591,11,105,Central
10-09-22,315920,63609,59949,2820,3342,5830,815,11835,4276,220,718,720,6334.45,28208.87,43777.68,2,103,East
10-09-22,38263,355214,82475,2255,7130,4888,3687,8470,4567,283,916,545,33205.59,17216.46,21337.95,5,101,North
10-09-22,113534,39670,375343,3255,5896,1914,12068,2339,4739,786,735,533,11322.21,9763.75,42045.04,8,105,Central
10-09-22,102243,243433,225665,2698,4025,5984,5735,2807,8630,3,292,1350,2324.03,36061.35,23434.62,3,103,East
10-09-22,196040,245004,142828,4833,5100,1026,12592,5684,2687,104,898,510,39810.98,7019.45,27790.57,4,103,East
10-09-22,36997,377391,147118,866,11584,344,1231,6390,10223,1440,172,15,9916.62,11040,56284.38,11,103,East
10-09-22,36765,220125,147832,4870,1102,8202,9104,8482,2801,89,658,886,15180.87,42678.58,10099.55,4,105,Central
10-09-22,373164,81429,118796,1474,5811,2843,12034,8111,2295,399,137,872,4115.1,66388.6,4796.3,5,105,Central
10-09-22,42710,505323,23232,6882,410,6394,13081,4309,1285,452,552,336,18895.21,21761.06,29886.73,9,102,South
10-09-22,13003,422079,126122,1553,6451,2635,11052,12903,29,27,1338,629,17727.01,34918.01,10801.98,12,102,South
10-09-22,130216,229705,152330,8488,2009,4187,7536,2519,14344,820,561,445,24967.29,18681.64,12705.07,6,102,South
10-09-22,292795,236477,11816,2153,4372,6060,2173,655,14754,290,1017,207,9053.34,39099.62,20974.04,2,104,West
10-09-22,269812,8464,130109,3795,5244,4278,5621,615,8925,426,682,203,46113.74,7426.11,4634.15,2,105,Central
10-09-22,156225,248837,24946,130,7905,5594,5370,201,11295,908,901,109,5739.58,61791.48,11766.94,8,104,West
10-09-22,83178,325890,118146,8718,664,2264,5804,1967,15043,1100,313,248,29380.75,16638.15,14876.1,3,102,South
17-09-22,400888,68547,21911,8047,2143,4725,3077,9877,5659,222,1141,791,51195.33,16732.37,10550.3,1,102,South
17-09-22,51423,4435,410025,1863,6511,5223,243,142,18234,263,804,463,33808.59,28340.16,15930.25,10,105,Central
17-09-22,280100,72298,72161,2621,1200,10873,1348,6776,8752,798,100,501,26062.91,20132.19,33127.9,10,104,West
17-09-22,85731,131118,208398,11371,2939,1150,7388,6896,2923,358,597,371,7308.21,9183.09,47508.7,11,101,North
17-09-22,381968,26500,16284,5504,5731,3219,4124,10416,5133,402,1112,489,17727.03,18760.63,22232.34,11,101,North
17-09-22,53087,156809,342428,1579,1933,10339,1799,4916,8735,562,904,461,7016.12,31942.48,22325.4,5,101,North
17-09-22,117777,102762,207238,5612,359,7133,10136,6804,1088,1480,95,376,8979.63,2064.73,48500.64,3,103,East
17-09-22,32412,434977,1649,2434,237,9351,12942,9218,2172,337,395,860,27467.78,42891.73,3331.49,6,102,South
17-09-22,120223,57623,313204,2380,1774,6639,12562,7577,3641,139,312,1636,16051.03,40041.27,63.7,5,104,West
17-09-22,152489,230504,19082,1088,5656,7356,1895,3142,11072,114,1236,463,24629.62,23663.97,11981.41,9,103,East
17-09-22,334530,6157,120617,6304,4480,3065,1214,426,23209,335,697,384,16646.4,47649.62,10445.98,6,104,West
17-09-22,440584,32681,60352,4065,9198,1144,9824,8145,4862,955,154,1022,42686.82,20983.09,6105.09,3,104,West
17-09-22,80842,242301,149264,7204,2230,3247,665,20595,739,623,1355,195,10345.13,40671.49,4483.38,11,105,Central
17-09-22,171509,302857,61820,4735,2627,4737,10617,5017,1525,918,73,971,1160.66,22331.28,43717.06,1,102,South
17-09-22,291852,86982,94684,3661,5890,2701,17252,2410,4642,893,235,272,28541.61,27081.76,6225.63,12,103,East
17-09-22,165174,182940,168492,3461,3607,7860,1998,15628,1697,1082,148,121,21222.65,14121.77,37696.58,1,103,East
17-09-22,41727,161907,229232,3558,9171,2684,3112,1246,11170,304,1536,338,7976.6,3682.24,62720.16,5,101,North
17-09-22,58248,280091,234456,1135,12203,1641,9196,4523,3313,1194,241,466,11590.19,23715.78,20933.03,9,104,West
17-09-22,314686,23288,227091,2958,4205,6895,4001,216,16946,197,101,1011,49117.22,12927.49,9284.29,12,101,North
17-09-22,276799,294692,9811,606,9404,2643,4282,8206,6769,308,870,511,10736.35,7464.46,40377.19,5,101,North
17-09-22,87652,159694,200986,8980,4080,1938,5466,8442,4906,402,528,428,34575.74,5845.37,20479.89,10,102,South
17-09-22,84972,162715,278943,1196,5258,8633,1312,13042,9366,1153,237,561,21660.94,30731.15,21490.91,1,102,South
17-09-22,7325,235037,167284,8864,2303,868,7182,5458,8053,1602,555,28,57432.4,5976.28,1779.32,9,103,East
17-09-22,209161,12965,279304,1366,7847,3289,2519,7301,13758,39,912,914,69044.9,5531.69,2147.41,12,102,South
24-09-22,184962,113416,223202,4426,5598,462,21232,804,773,1183,720,140,36100.3,10306.1,15987.6,5,103,East
24-09-22,149155,345137,65663,8219,1943,1825,4527,11144,2065,1055,9,252,34330.6,20408.62,4790.78,11,105,Central
24-09-22,84304,364391,150001,7968,636,5906,9028,2457,12547,786,144,613,34019.3,12254.58,29215.12,5,104,West
24-09-22,423047,2588,5844,1381,9571,490,2580,3968,16161,51,224,1467,25505.13,26649.3,24047.57,11,103,East
24-09-22,158511,321634,89018,5703,6052,2004,12386,5578,6019,1208,146,592,10829.58,45140.15,8440.27,9,105,Central
24-09-22,10616,81412,395344,3577,5923,5551,15582,3073,1986,245,868,896,53700.96,3889.1,14996.94,6,105,Central
24-09-22,79873,45795,436081,4738,6520,135,4932,6843,7093,929,219,675,3180.76,37551.81,21912.43,8,101,North
24-09-22,226253,107573,121891,4623,7396,1844,13129,2082,9151,153,1148,322,9447.85,6998.6,39803.55,3,102,South
24-09-22,22732,193169,301604,9610,88,4249,5815,11055,3544,245,404,774,38820.08,4850.29,32424.63,10,103,East
24-09-22,84578,146748,348816,5833,2542,4260,15192,622,3360,91,1189,266,14325.29,16825,29542.71,6,102,South
24-09-22,35667,381047,42874,10632,69,61,4614,9438,2810,769,343,218,23856.6,11345.4,27693,8,105,Central
24-09-22,20916,217485,271306,1989,9172,4611,1298,7255,6796,76,374,920,22924.93,48292.59,913.48,7,101,North
24-09-22,30032,269312,197385,5455,2197,3425,6625,4513,13456,11,1328,579,20249.77,18752.92,37328.31,6,103,East
24-09-22,44110,231570,176607,1294,5542,5307,12529,1078,4281,1114,129,208,14110.9,27279.08,28493.02,8,102,South
24-09-22,322258,127907,79998,7497,2993,132,7802,11230,136,27,772,1023,13045.27,26270.22,22550.51,9,103,East
24-09-22,349925,198119,17257,9256,4964,938,45,959,15949,919,400,52,10932.77,48637.53,13853.7,8,101,North
24-09-22,485389,87854,1538,162,12173,2203,9886,12069,831,776,618,383,12376.75,51509.95,12022.3,8,101,North
24-09-22,171155,55610,305719,7409,4412,2465,4255,7914,11717,318,78,1065,14003.19,21365.44,32230.37,8,102,South
24-09-22,91287,228237,237148,2074,5100,3028,8970,9502,2136,57,605,862,15296.6,5619.65,49455.75,3,104,West
24-09-22,173222,43745,311720,8091,4885,72,5732,1625,11286,929,61,1047,8410.34,33346.24,22962.42,5,104,West
24-09-22,87563,197332,234846,624,8732,3392,8510,2146,4348,217,393,880,17824.64,31767.96,23648.4,11,101,North
24-09-22,12980,312391,76600,3843,4920,3092,270,3359,19452,601,677,140,6475.28,8572.23,59782.49,11,102,South
24-09-22,102175,258925,63402,7225,775,3312,3195,5612,10415,298,127,1299,1559.65,47174.9,30689.45,11,103,East
24-09-22,300990,42976,82634,3291,7762,4032,4703,10382,138,324,1495,29,14594.58,13196.31,49453.11,3,102,South
01-10-22,35230,103707,395781,3462,3811,3144,2161,5167,15872,230,100,1141,17422.97,21808.52,16222.51,6,105,Central
01-10-22,58914,163261,237297,7640,3106,1137,7503,675,10060,146,474,1273,11491.25,53033.89,11973.86,12,105,Central
01-10-22,355603,48341,25180,11936,2084,1162,3377,2375,10798,357,1359,400,19014.83,11854.3,45350.87,11,101,North
01-10-22,123031,288804,45013,3322,3902,3343,17571,2064,4804,845,754,305,37979.5,14176.32,13480.18,10,104,West
01-10-22,112051,200169,263485,1564,3317,5906,7875,1436,10298,597,216,1384,24022.95,32419.79,8594.26,8,105,Central
01-10-22,482119,14616,55454,4346,4933,1959,2705,7287,11503,427,120,1272,20826.9,10800.84,38145.26,12,105,Central
01-10-22,6576,149096,359962,5143,881,5559,5192,13918,3565,799,624,604,29538.31,30484.29,8471.4,6,103,East
01-10-22,104789,306044,17972,1919,5854,4127,16538,2922,2005,705,712,369,12249.61,41194.78,15506.61,12,102,South
01-10-22,188560,104379,127125,44,6734,4611,807,9840,12301,802,362,161,33511.51,14700.42,11172.07,1,102,South
01-10-22,156857,132162,142914,1162,4797,4207,570,7904,8022,187,255,912,33023.58,14038.34,17110.08,1,105,Central
01-10-22,143700,171795,218693,5959,3785,481,9260,2772,12086,223,1761,156,42548.34,9798.9,15222.76,8,102,South
01-10-22,303874,66528,174745,5624,176,8011,9508,6908,3287,310,374,657,51892.14,4211.86,2454,2,101,North
01-10-22,192646,64410,148376,4113,7419,331,2166,14128,2834,607,181,881,32928.02,21351.14,2304.84,5,101,North
01-10-22,331721,212253,14057,7204,6682,11,4256,4007,7128,159,1539,358,4241.96,11893.16,58432.88,2,104,West
01-10-22,182541,30424,332145,3229,377,8257,3993,13351,2533,397,83,1629,25515.33,20188.18,11886.49,5,102,South
01-10-22,383661,26644,189068,4909,8626,576,12345,4244,601,406,515,577,21521.44,23130.96,25077.6,11,103,East
01-10-22,140968,295899,140611,12992,334,312,8675,10371,506,725,702,247,30239.48,9765.37,20399.15,7,105,Central
01-10-22,98204,104003,302971,5824,1119,8636,3366,13966,942,241,797,460,3657.68,63141.77,11076.55,5,102,South
01-10-22,139136,88302,200980,641,2755,10614,6878,3333,8004,106,29,1897,37950.94,2863,24764.06,4,104,West
01-10-22,12994,412512,134859,372,2296,9797,6344,7742,3688,404,989,251,13472,34474.66,7771.34,8,105,Central
01-10-22,273951,186462,93655,692,5335,8597,4853,16676,1161,1169,225,234,10011.8,2047.18,49611.02,5,103,East
01-10-22,228714,124472,63679,1,2172,11574,2191,15356,7407,440,188,853,44095.51,20440.59,3066.9,2,103,East
01-10-22,4352,80581,512035,5658,887,5831,4206,8925,3726,412,828,553,49740.66,5361.06,20272.28,10,101,North
01-10-22,73406,396986,39896,371,4089,8828,302,3239,16935,361,1128,405,37768.25,2598.18,22883.57,11,103,East
08-10-22,365199,6110,150694,3955,7735,69,926,12587,2370,708,234,1168,3738.93,19558.1,49016.97,7,105,Central
08-10-22,9358,511869,58882,1908,3117,5170,12643,6831,3266,48,1246,198,5496.64,20278.24,35710.12,7,104,West
08-10-22,76476,329676,104920,537,7446,6129,798,14363,9678,1003,759,146,10878.99,44242.27,1821.74,11,101,North
08-10-22,21718,223912,171085,4986,4152,971,4609,12946,1282,74,277,1409,32210.03,21632.93,8244.04,11,102,South
08-10-22,458967,65137,54563,897,802,9186,9236,4514,9566,538,308,744,39765.05,30244.51,9928.44,8,103,East
08-10-22,54825,515944,545,5809,2372,5961,11525,7652,2222,965,180,162,5383,19869.18,30344.82,4,103,East
08-10-22,130865,93557,254885,6171,2397,3811,3724,11747,3311,398,750,395,32830.88,3706.17,23797.95,3,103,East
08-10-22,13565,113101,443330,2294,9500,353,12244,5374,4400,171,1648,234,2926.98,47954.61,6662.41,6,103,East
08-10-22,283221,98963,48066,696,9902,2939,7233,2358,14269,69,352,986,35939.54,16966.98,11420.48,9,102,South
08-10-22,249046,76176,114137,6047,175,8053,16099,3653,32,363,1243,16,49914.13,8165.67,20771.2,6,101,North
08-10-22,88728,272367,39559,1645,5920,4182,3010,6840,12923,282,615,634,38720.8,28793.59,7818.61,4,101,North
08-10-22,282213,121002,7604,616,9037,6121,8501,308,13430,928,347,745,932.73,29586.83,49151.44,3,102,South
08-10-22,207941,379947,942,97,3018,6994,4842,6651,5786,631,214,1234,41229.67,18066.46,13686.87,5,105,Central
08-10-22,114076,154564,177044,1555,9073,738,12812,6606,2086,1651,125,71,37977.29,9570.43,25059.28,1,104,West
08-10-22,79992,164860,229705,6010,2506,2724,2245,7102,11209,185,131,1631,7250.17,50700.55,3790.28,3,103,East
08-10-22,160878,190637,137369,2348,6477,5227,18268,1790,3812,29,1089,687,4334.83,65315.6,8243.57,11,103,East
08-10-22,125316,279944,55431,2874,7742,3030,15775,128,5150,341,1347,112,17301.96,17944.2,22716.84,4,104,West
08-10-22,240086,242448,71145,7574,1516,2146,8230,4644,2801,357,302,934,14385.3,27274.65,28106.05,7,103,East
08-10-22,48644,363071,175986,9703,3112,2205,4061,12632,1998,1038,138,1000,43913.3,26440.47,4787.23,1,104,West
08-10-22,12089,436971,24449,167,3925,6011,2551,14388,3451,518,800,224,14416.51,978.45,43043.04,4,104,West
08-10-22,147649,236379,159096,2522,432,9052,2937,9845,2737,393,948,33,37657.52,6501.7,15185.78,2,101,North
08-10-22,20975,211245,241926,456,9859,869,14481,2241,5747,444,81,823,30300.8,11598.53,14490.67,11,105,Central
08-10-22,91823,327608,170067,6605,4488,163,5591,9860,3962,173,792,921,13950.58,34151.08,20997.34,8,104,West
08-10-22,102210,224498,211418,1798,8385,1541,3933,11744,7935,427,765,506,8646.93,43081.45,17143.62,10,101,North
15-10-22,376723,63046,45951,7133,6074,862,7070,6424,5734,139,309,1086,57976.28,10455.56,1295.16,1,102,South
15-10-22,26954,44576,377762,2182,7008,3358,296,7410,9560,304,981,547,15681.68,37071.79,10875.53,5,103,East
15-10-22,241753,110531,70504,3994,5391,6537,5155,8563,7199,252,444,721,10488.57,25392.73,30195.7,7,103,East
15-10-22,103216,191486,143151,10286,2979,2539,6398,1735,16292,421,8,1185,39702.49,331.51,15482,5,104,West
15-10-22,49131,200924,281559,3641,6895,2848,8846,11224,1638,1292,272,153,15642.62,55519.78,7671.6,11,102,South
15-10-22,140043,172444,286167,6202,5171,1392,13469,339,7958,531,927,197,14827.74,3249.45,59314.81,12,105,Central
15-10-22,16985,57889,333575,261,4368,9256,14759,25,219,720,652,192,22065.41,4134.14,45420.45,8,105,Central
15-10-22,151058,246518,5516,568,8561,2039,7290,5082,3840,141,16,1480,3567.3,5397.74,53023.96,5,103,East
15-10-22,301959,142911,39142,3082,1019,6677,5649,13939,983,464,486,784,23347.89,16611.1,33199.01,6,101,North
15-10-22,110890,60284,402454,7448,1265,4389,4348,12016,7160,624,650,664,5832.25,37939.68,32496.07,8,104,West
15-10-22,321156,113731,121602,2895,6661,494,4691,1706,10996,504,1157,93,15721.63,16909.44,37600.93,12,104,West
15-10-22,506297,33006,28645,610,3213,10915,1030,19422,564,1131,361,464,15005.63,49490.63,3438.74,3,102,South
15-10-22,49866,14430,510535,4008,9350,2253,6183,4877,12036,985,210,423,899.51,54522.35,461.14,11,105,Central
15-10-22,335145,169757,30195,4761,4994,2374,7610,1708,8405,678,576,170,3581.12,24793.87,44278.01,10,103,East
15-10-22,230880,43914,140329,3257,5656,2252,2957,9820,6305,1283,775,121,24762.36,26096.64,22605,12,104,West
15-10-22,371263,67162,60255,5519,3128,7032,18199,3089,663,185,1333,154,6735.85,45578.46,14198.69,5,105,Central
15-10-22,60752,462351,34671,13,12739,627,6767,10719,5817,483,56,1558,14116.39,41346.79,6277.82,9,105,Central
15-10-22,86060,6658,423232,7893,2132,4428,3628,1794,11013,1003,248,253,15452.9,45494.7,7334.4,6,102,South
15-10-22,181004,80169,284856,1475,5168,5605,7514,7251,3749,754,531,545,11076.24,18873.48,40710.28,3,103,East
15-10-22,88896,168213,157087,454,8613,3873,5518,3685,7069,154,432,1378,16670.79,34170.98,25289.23,1,102,South
15-10-22,120159,328409,148364,1244,3355,8920,8113,12559,39,388,850,350,19586.27,2057.19,46460.54,4,105,Central
15-10-22,139607,149281,141635,3847,6413,1674,7684,9538,5042,184,1305,438,10038.99,9825.38,35579.63,2,105,Central
15-10-22,65999,310077,89855,11822,1202,1159,141,14228,5957,55,1456,114,10427.22,14573.95,36466.83,7,104,West
15-10-22,36001,311142,127340,4249,5291,1826,3221,5401,9194,667,239,1159,3677.92,34394.77,32266.31,10,105,Central
22-10-22,157596,97214,274827,6879,5005,1427,12429,4169,3636,1397,283,385,27210.98,16768.78,19676.24,1,102,South
22-10-22,157782,82397,233459,4102,3672,2308,6832,1460,10001,40,113,1548,20027.08,45467.37,2471.55,11,102,South
22-10-22,258472,8641,268094,3005,4235,7289,7868,11227,3236,916,387,737,45623.69,9897.36,1765.95,10,105,Central
22-10-22,188591,166247,78638,3024,3468,5035,3738,4583,9100,1053,551,560,56186.36,7144.61,15822.03,10,105,Central
22-10-22,501732,33486,28994,3712,1595,9160,10920,13462,423,168,1514,201,41492.43,17916.3,10183.27,11,104,West
22-10-22,165993,113199,294033,7398,279,4369,6538,4125,7169,734,380,376,14926.06,8697.68,37000.26,8,102,South
22-10-22,151173,284492,109189,5912,3023,3125,5297,8490,6088,184,10,1740,42324.11,5730.04,7032.85,11,104,West
22-10-22,1587,97450,322763,12,6014,8768,107,1501,13734,613,846,146,51279.86,6495.62,19797.52,1,104,West
22-10-22,7690,243181,291272,996,886,11434,10716,388,12314,332,859,752,32313.32,6505.55,22162.13,4,104,West
22-10-22,287133,104526,167908,2245,7564,4782,680,11500,9170,214,729,678,42909.03,4657.44,29808.53,1,102,South
22-10-22,39796,69799,372983,2388,6585,5465,3277,6733,7472,113,982,651,15256.14,24071.4,25901.46,12,104,West
